id,date_time,mc_code,buiding,auto_run,power_on,power_off,meeting,break_field,plan_stop,kpr_percent,yield_field,target_oee,one_day_time_on,available_time,percent_available,percent_performance,percent_oee,factory_utilize,percent_teep,process_group,is_check
37302079,2025-12-07 00:00:00,X-34-302,B,231,1100,109,0,0,0,100.0,100.0,85.0,1440,1331,16.041666,100.0,16.041666,100.0,16.041666,ZAOI,False
37302268,2025-12-07 00:00:00,X-34-304,B,212,1226,2,0,0,0,100.0,100.0,85.0,1440,1438,14.722222,100.0,14.722222,100.0,14.722222,ZAOI,False
37302269,2025-12-07 00:00:00,X-34-305,A/2,246,1192,2,0,0,0,100.0,100.0,85.0,1440,1438,17.083334,100.0,17.083334,100.0,17.083334,ZAOI,False
37302270,2025-12-07 00:00:00,X-34-306,A/2,254,1184,2,0,0,0,100.0,100.0,85.0,1440,1438,17.63889,100.0,17.63889,100.0,17.63889,ZAOI,False
37302271,2025-12-07 00:00:00,X-34-307,B,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZAOI,False
37302272,2025-12-07 00:00:00,X-34-308,A/2,182,1256,2,0,0,0,100.0,100.0,85.0,1440,1438,12.638889,100.0,12.638889,100.0,12.638889,ZAOI,False
37302273,2025-12-07 00:00:00,X-34-309,A/2,1438,0,2,0,0,0,100.0,100.0,85.0,1440,1438,99.861115,100.0,99.861115,100.0,99.861115,ZAOI,False
37302274,2025-12-07 00:00:00,X-34-31,C,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZAOI,False
37302380,2025-12-07 00:00:00,X-34-35,B,1014,422,4,0,0,0,100.0,100.0,85.0,1440,1436,70.416664,100.0,70.416664,100.0,70.416664,ZAOI,False
37302295,2025-12-07 00:00:00.013000,X-34-35,B,1000,422,18,0,0,0,100.0,100.0,85.0,1440,1422,69.44444,100.0,69.44444,100.0,69.44444,ZMOTU5,True
37302441,2025-12-07 00:00:00.026000,X-34-46,B,520,916,4,0,0,0,100.0,100.0,85.0,1440,1436,36.11111,100.0,36.11111,100.0,36.11111,ZMOTU6,True
37302827,2025-12-07 00:00:00,X-34-46,B,128,200,1112,0,0,0,100.0,100.0,85.0,1440,328,8.888889,100.0,8.888889,100.0,8.888889,ZAOI,False
37303378,2025-12-07 00:00:00,X-34-48,A/2,290,1141,9,0,0,0,100.0,100.0,85.0,1440,1431,20.13889,100.0,20.13889,100.0,20.13889,ZAOI,False
37302275,2025-12-07 00:00:00,X-34-52,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZAOI,False
37302066,2025-12-07 00:00:01.614000,X-34-53,A/2,370,1068,2,0,0,0,100.0,100.0,85.0,1440,1438,25.694445,100.0,25.694445,100.0,25.694445,ZMOTD13,True
37302276,2025-12-07 00:00:00,X-34-54,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZAOI,False
37304408,2025-12-07 00:00:00.009000,X-34-57,A/2,390,1034,16,0,0,0,100.0,100.0,85.0,1440,1424,27.083334,100.0,27.083334,100.0,27.083334,ZMOTD17,True
37302156,2025-12-07 00:00:00,X-35-01,B/2,0,1433,7,0,0,0,100.0,100.0,85.0,1440,1433,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302157,2025-12-07 00:00:00,X-35-02,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302158,2025-12-07 00:00:00,X-35-03,A/2,108,1330,2,0,0,0,100.0,100.0,85.0,1440,1438,7.5,100.0,7.5,100.0,7.5,ZPRN,False
37302159,2025-12-07 00:00:00,X-35-06,B/2,165,85,1190,0,0,0,100.0,100.0,85.0,1440,250,11.458333,100.0,11.458333,100.0,11.458333,ZPRN,False
37302160,2025-12-07 00:00:00,X-35-07,A/2,1,1438,1,0,0,0,100.0,100.0,85.0,1440,1439,0.06944445,100.0,0.06944445,100.0,0.06944445,ZPRN,False
37302161,2025-12-07 00:00:00,X-35-10,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302162,2025-12-07 00:00:00,X-35-11,A/2,2,1437,1,0,0,0,100.0,100.0,85.0,1440,1439,0.1388889,100.0,0.1388889,100.0,0.1388889,ZPRN,False
37302163,2025-12-07 00:00:00,X-35-12,B/2,137,1195,108,0,0,0,100.0,100.0,85.0,1440,1332,9.513889,100.0,9.513889,100.0,9.513889,ZPRN,False
37302164,2025-12-07 00:00:00,X-35-14,C,1,1438,1,0,0,0,100.0,100.0,85.0,1440,1439,0.06944445,100.0,0.06944445,100.0,0.06944445,ZPRN,False
37302165,2025-12-07 00:00:00,X-35-15,B/2,154,1284,2,0,0,0,100.0,100.0,85.0,1440,1438,10.694445,100.0,10.694445,100.0,10.694445,ZPRN,False
37302166,2025-12-07 00:00:00,X-35-16,B2,6,1321,113,0,0,0,100.0,100.0,85.0,1440,1327,0.41666666,100.0,0.41666666,100.0,0.41666666,ZPRN,False
37302167,2025-12-07 00:00:00,X-35-18,C,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302168,2025-12-07 00:00:00,X-35-19,B/2,60,638,742,0,0,0,100.0,100.0,85.0,1440,698,4.1666665,100.0,4.1666665,100.0,4.1666665,ZPRN,False
37302169,2025-12-07 00:00:00,X-35-20,B2,0,1327,113,0,0,0,100.0,100.0,85.0,1440,1327,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302170,2025-12-07 00:00:00,X-35-21,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302171,2025-12-07 00:00:00,X-35-22,A/2,2,1437,1,0,0,0,100.0,100.0,85.0,1440,1439,0.1388889,100.0,0.1388889,100.0,0.1388889,ZPRN,False
37302172,2025-12-07 00:00:00,X-35-25,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302173,2025-12-07 00:00:00,X-35-27,B/2,1437,1,2,0,0,0,100.0,100.0,85.0,1440,1438,99.791664,100.0,99.791664,100.0,99.791664,ZPRN,False
37302174,2025-12-07 00:00:00,X-35-28,B2,529,907,4,0,0,0,100.0,100.0,85.0,1440,1436,36.73611,100.0,36.73611,100.0,36.73611,ZPRN,False
37302440,2025-12-07 00:00:00.025000,X-35-28,B,413,903,124,0,0,0,100.0,100.0,85.0,1440,1316,28.680555,100.0,28.680555,100.0,28.680555,ZMOTU6,True
37302175,2025-12-07 00:00:00,X-35-29,A/2,243,1189,8,0,0,0,100.0,100.0,85.0,1440,1432,16.875,100.0,16.875,100.0,16.875,ZPRN,False
37302064,2025-12-07 00:00:01.613000,X-35-30,A/2,208,1228,4,0,0,0,100.0,100.0,85.0,1440,1436,14.444445,100.0,14.444445,100.0,14.444445,ZMOTD13,True
37302176,2025-12-07 00:00:00,X-35-31,A/2,0,1366,74,0,0,0,100.0,100.0,85.0,1440,1366,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302177,2025-12-07 00:00:00,X-35-32,A/2,0,1439,1,0,0,0,100.0,100.0,85.0,1440,1439,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302178,2025-12-07 00:00:00,X-35-33,C,0,1437,3,0,0,0,100.0,100.0,85.0,1440,1437,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37304406,2025-12-07 00:00:00.008000,X-35-34,A/2,239,1178,23,0,0,0,100.0,100.0,85.0,1440,1417,16.597221,100.0,16.597221,100.0,16.597221,ZMOTD17,True
37302179,2025-12-07 00:00:00,X-35-36,B2,841,597,2,0,0,0,100.0,100.0,85.0,1440,1438,58.40278,100.0,58.40278,100.0,58.40278,ZPRN,False
37302291,2025-12-07 00:00:00.010000,X-35-36,B,831,0,609,0,0,0,100.0,100.0,85.0,1440,831,57.708332,100.0,57.708332,100.0,57.708332,ZMOTU5,True
37302180,2025-12-07 00:00:00,X-35-37,A/2,497,942,1,0,0,0,100.0,100.0,85.0,1440,1439,34.51389,100.0,34.51389,100.0,34.51389,ZPRN,False
37302181,2025-12-07 00:00:00,X-35-39,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZPRN,False
37302059,2025-12-07 00:00:00.008000,X-36-28,B,1436,0,4,0,0,0,100.0,100.0,85.0,1440,1436,99.72222,100.0,99.72222,100.0,99.72222,ZMOTU6,True
37302058,2025-12-07 00:00:00.007000,X-36-37,B,1436,0,4,0,0,0,100.0,100.0,85.0,1440,1436,99.72222,100.0,99.72222,100.0,99.72222,ZMOTU5,True
37302099,2025-12-07 00:00:00,X-40-230,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37301893,2025-12-07 00:00:00.002000,X-40-231,A/2,0,1116,2,0,0,0,100.0,100.0,85.0,1440,1438,22.291666,100.0,22.291666,100.0,22.291666,FI,True
37301894,2025-12-07 00:00:00.002000,X-40-232,A/2,328,1109,3,0,0,0,100.0,100.0,85.0,1440,1437,22.777779,100.0,22.777779,100.0,22.777779,FI,True
37301895,2025-12-07 00:00:00.002000,X-40-233,A/2,0,1229,4,0,0,0,100.0,100.0,85.0,1440,1436,14.375,100.0,14.375,100.0,14.375,FI,True
37301896,2025-12-07 00:00:00.003000,X-40-235,A/2,322,1115,3,0,0,0,100.0,100.0,85.0,1440,1437,22.36111,100.0,22.36111,100.0,22.36111,FI,True
37302100,2025-12-07 00:00:00,X-40-237,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37302101,2025-12-07 00:00:00,X-40-241,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,FI,False
37510338,2025-12-07 00:00:00,X-44-104,A/2,257,8,1175,0,0,0,100.0,100.0,85.0,1440,265,17.847221,100.0,17.847221,100.0,17.847221,FI,False
37302133,2025-12-07 00:00:00,X-44-106,,859,275,306,0,0,0,100.0,100.0,85.0,1440,1134,59.65278,100.0,59.65278,100.0,59.65278,FI,False
37302306,2025-12-07 00:00:00,X-44-203,C,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,BE,False
37302072,2025-12-07 00:00:00,X-44-206,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,BE,False
37302308,2025-12-07 00:00:00,X-44-208,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,BE,False
37486917,2025-12-07 00:00:00,X-44-301,,161,0,1279,0,0,0,100.0,100.0,85.0,1440,161,11.180555,100.0,11.180555,100.0,11.180555,BE,False
37516191,2025-12-07 00:00:00,X-44-302,,142,0,1298,0,0,0,100.0,100.0,85.0,1440,142,9.861111,100.0,9.861111,100.0,9.861111,BE,False
37516434,2025-12-07 00:00:00,X-44-303,,179,0,1261,0,0,0,100.0,100.0,85.0,1440,179,12.430555,100.0,12.430555,100.0,12.430555,BE,False
37521388,2025-12-07 00:00:00,X-44-304,,159,0,1281,0,0,0,100.0,100.0,85.0,1440,159,11.041667,100.0,11.041667,100.0,11.041667,BE,False
37513208,2025-12-07 00:00:00,X-57-03,B,192,59,1189,0,0,0,100.0,100.0,85.0,1440,251,13.333333,100.0,13.333333,100.0,13.333333,ZMOT,False
37302236,2025-12-07 00:00:00,X-57-06,A/2,4,1435,1,0,0,0,100.0,100.0,85.0,1440,1439,0.2777778,100.0,0.2777778,100.0,0.2777778,ZMOT,False
37302237,2025-12-07 00:00:00,X-57-07,A/2,1211,228,1,0,0,0,100.0,100.0,85.0,1440,1439,84.09722,100.0,84.09722,100.0,84.09722,ZMOT,False
37302238,2025-12-07 00:00:00,X-57-09,A/2,380,1059,1,0,0,0,100.0,100.0,85.0,1440,1439,26.38889,100.0,26.38889,100.0,26.38889,ZMOT,False
37302386,2025-12-07 00:00:00,X-57-10,B,177,1261,2,0,0,0,100.0,100.0,85.0,1440,1438,12.291667,100.0,12.291667,100.0,12.291667,ZMOT,False
37304409,2025-12-07 00:00:00.009000,X-57-100,A/2,228,1147,65,0,0,0,100.0,100.0,85.0,1440,1375,15.833333,100.0,15.833333,100.0,15.833333,ZMOTD17,True
37304411,2025-12-07 00:00:00.010000,X-57-101,A/2,167,1134,140,0,0,0,100.0,100.0,85.0,1440,1300,11.597222,100.0,11.597222,100.0,11.597222,ZMOTD17,True
37302239,2025-12-07 00:00:00,X-57-11,C,0,1439,1,0,0,0,100.0,100.0,85.0,1440,1439,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302240,2025-12-07 00:00:00,X-57-12,A/2,636,804,0,0,0,0,100.0,100.0,85.0,1440,1440,44.166668,100.0,44.166668,100.0,44.166668,ZMOT,False
37302241,2025-12-07 00:00:00,X-57-13,C,172,1268,0,0,0,0,100.0,100.0,85.0,1440,1440,11.944445,100.0,11.944445,100.0,11.944445,ZMOT,False
37302242,2025-12-07 00:00:00,X-57-14,C,217,1223,0,0,0,0,100.0,100.0,85.0,1440,1440,15.069445,100.0,15.069445,100.0,15.069445,ZMOT,False
37302391,2025-12-07 00:00:00,X-57-15,B/2,202,1125,113,0,0,0,100.0,100.0,85.0,1440,1327,14.027778,100.0,14.027778,100.0,14.027778,ZMOT,False
37513218,2025-12-07 00:00:00,X-57-19,B,179,72,1189,0,0,0,100.0,100.0,85.0,1440,251,12.430555,100.0,12.430555,100.0,12.430555,ZMOT,False
37303193,2025-12-07 00:00:00,X-57-20,B,0,1432,8,0,0,0,100.0,100.0,85.0,1440,1432,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37303194,2025-12-07 00:00:00,X-57-22,B,222,1210,8,0,0,0,100.0,100.0,85.0,1440,1432,15.416667,100.0,15.416667,100.0,15.416667,ZMOT,False
37302293,2025-12-07 00:00:00.011000,X-57-24,B,593,448,399,0,0,0,100.0,100.0,85.0,1440,1041,41.180557,100.0,41.180557,100.0,41.180557,ZMOTU5,True
37302392,2025-12-07 00:00:00,X-57-24,B,792,644,4,0,0,0,100.0,100.0,85.0,1440,1436,55.0,100.0,55.0,100.0,55.0,ZMOT,False
37302393,2025-12-07 00:00:00,X-57-26,B,184,1253,3,0,0,0,100.0,100.0,85.0,1440,1437,12.777778,100.0,12.777778,100.0,12.777778,ZMOT,False
37302077,2025-12-07 00:00:00,X-57-27,B,125,1206,109,0,0,0,100.0,100.0,85.0,1440,1331,8.680555,100.0,8.680555,100.0,8.680555,ZMOT,False
37302244,2025-12-07 00:00:00,X-57-30,A/2,1084,353,3,0,0,0,100.0,100.0,85.0,1440,1437,75.27778,100.0,75.27778,100.0,75.27778,ZMOT,False
37302245,2025-12-07 00:00:00,X-57-31,C,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302397,2025-12-07 00:00:00,X-57-33,B/2,229,1096,115,0,0,0,100.0,100.0,85.0,1440,1325,15.902778,100.0,15.902778,100.0,15.902778,ZMOT,False
37302081,2025-12-07 00:00:00,X-57-34,B,1112,219,109,0,0,0,100.0,100.0,85.0,1440,1331,77.22222,100.0,77.22222,100.0,77.22222,ZMOT,False
37302399,2025-12-07 00:00:00,X-57-38,B,501,935,4,0,0,0,100.0,100.0,85.0,1440,1436,34.791668,100.0,34.791668,100.0,34.791668,ZMOT,False
37302294,2025-12-07 00:00:00.012000,X-57-38,B,471,0,969,0,0,0,100.0,100.0,85.0,1440,471,32.708332,100.0,32.708332,100.0,32.708332,ZMOTU5,True
37302247,2025-12-07 00:00:00,X-57-42,A/2,307,1131,2,0,0,0,100.0,100.0,85.0,1440,1438,21.319445,100.0,21.319445,100.0,21.319445,ZMOT,False
37302442,2025-12-07 00:00:00.026000,X-57-43,B,538,895,7,0,0,0,100.0,100.0,85.0,1440,1433,37.36111,100.0,37.36111,100.0,37.36111,ZMOTU6,True
37302530,2025-12-07 00:00:00,X-57-43,B,923,505,12,0,0,0,100.0,100.0,85.0,1440,1428,64.09722,100.0,64.09722,100.0,64.09722,ZMOT,False
37302531,2025-12-07 00:00:00,X-57-44,B,644,791,5,0,0,0,100.0,100.0,85.0,1440,1435,44.72222,100.0,44.72222,100.0,44.72222,ZMOT,False
37302443,2025-12-07 00:00:00.026000,X-57-44,B,645,791,4,0,0,0,100.0,100.0,85.0,1440,1436,44.791668,100.0,44.791668,100.0,44.791668,ZMOTU6,True
37302248,2025-12-07 00:00:00,X-57-49,A/2,84,1354,2,0,0,0,100.0,100.0,85.0,1440,1438,5.8333335,100.0,5.8333335,100.0,5.8333335,ZMOT,False
37302249,2025-12-07 00:00:00,X-57-51,A/2,1038,399,3,0,0,0,100.0,100.0,85.0,1440,1437,72.083336,100.0,72.083336,100.0,72.083336,ZMOT,False
37302250,2025-12-07 00:00:00,X-57-52,A/2,497,940,3,0,0,0,100.0,100.0,85.0,1440,1437,34.51389,100.0,34.51389,100.0,34.51389,ZMOT,False
37302251,2025-12-07 00:00:00,X-57-55,A/2,87,1351,2,0,0,0,100.0,100.0,85.0,1440,1438,6.0416665,100.0,6.0416665,100.0,6.0416665,ZMOT,False
37302252,2025-12-07 00:00:00,X-57-56,A/2,139,1299,2,0,0,0,100.0,100.0,85.0,1440,1438,9.652778,100.0,9.652778,100.0,9.652778,ZMOT,False
37303347,2025-12-07 00:00:00,X-57-72,A/2,226,1205,9,0,0,0,100.0,100.0,85.0,1440,1431,15.694445,100.0,15.694445,100.0,15.694445,ZMOT,False
37303348,2025-12-07 00:00:00,X-57-73,A/2,189,1242,9,0,0,0,100.0,100.0,85.0,1440,1431,13.125,100.0,13.125,100.0,13.125,ZMOT,False
37302253,2025-12-07 00:00:00,X-57-74,B,151,1287,2,0,0,0,100.0,100.0,85.0,1440,1438,10.486111,100.0,10.486111,100.0,10.486111,ZMOT,False
37302254,2025-12-07 00:00:00,X-57-75,B,116,1322,2,0,0,0,100.0,100.0,85.0,1440,1438,8.055555,100.0,8.055555,100.0,8.055555,ZMOT,False
37302255,2025-12-07 00:00:00,X-57-84,A/2,243,1195,2,0,0,0,100.0,100.0,85.0,1440,1438,16.875,100.0,16.875,100.0,16.875,ZMOT,False
37302256,2025-12-07 00:00:00,X-57-85,B,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302065,2025-12-07 00:00:01.613000,X-57-86,A/2,197,1173,70,0,0,0,100.0,100.0,85.0,1440,1370,13.680555,100.0,13.680555,100.0,13.680555,ZMOTD13,True
37302067,2025-12-07 00:00:01.614000,X-57-87,A/2,219,1151,70,0,0,0,100.0,100.0,85.0,1440,1370,15.208333,100.0,15.208333,100.0,15.208333,ZMOTD13,True
37302257,2025-12-07 00:00:00,X-57-90,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302258,2025-12-07 00:00:00,X-57-91,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302259,2025-12-07 00:00:00,X-57-93,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302260,2025-12-07 00:00:00,X-57-94,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302414,2025-12-07 00:00:00,X-57-95,C,0,1437,3,0,0,0,100.0,100.0,85.0,1440,1437,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302415,2025-12-07 00:00:00,X-57-96,C,0,1437,3,0,0,0,100.0,100.0,85.0,1440,1437,0.0,100.0,0.0,100.0,0.0,ZMOT,False
37302261,2025-12-07 00:00:00,X-57-97,B/2,123,1095,222,0,0,0,100.0,100.0,85.0,1440,1218,8.541667,100.0,8.541667,100.0,8.541667,ZMOT,False
37302136,2025-12-07 00:00:00,X-64-102,A/2,0,1438,2,0,0,0,100.0,100.0,85.0,1440,1438,0.0,100.0,0.0,100.0,0.0,ZALO,False
37302137,2025-12-07 00:00:00,X-64-103,A/2,330,1102,8,0,0,0,100.0,100.0,85.0,1440,1432,22.916666,100.0,22.916666,100.0,22.916666,ZALO,False
37302138,2025-12-07 00:00:00,X-64-105,A/2,194,1244,2,0,0,0,100.0,100.0,85.0,1440,1438,13.472222,100.0,13.472222,100.0,13.472222,ZALO,False
37302139,2025-12-07 00:00:00,X-64-106,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZALO,False
37302140,2025-12-07 00:00:00,X-64-110,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZALO,False
37302141,2025-12-07 00:00:00,X-64-117,A/2,0,1439,1,0,0,0,100.0,100.0,85.0,1440,1439,0.0,100.0,0.0,100.0,0.0,ZALO,False
37302142,2025-12-07 00:00:00,X-64-118,,0,0,1440,0,0,0,100.0,100.0,85.0,1440,0,0.0,100.0,0.0,100.0,0.0,ZALO,False
